p_partkey,p_brand,p_retailprice,p_partkey_bucket,p_partkey_bucket-p_brand,tpch-2g-parts_rate
,Brand#15,1723.578974430749,,nan-Brand#15,
,Brand#15,1960.6861476233112,,nan-Brand#15,
,Brand#15,1107.2801403948129,,nan-Brand#15,
,Brand#15,1303.331519812387,,nan-Brand#15,
,Brand#15,1111.3623588068608,,nan-Brand#15,
,Brand#15,1278.1278453475131,,nan-Brand#15,
,Brand#15,1261.9932265090524,,nan-Brand#15,
,Brand#15,1961.5220597031014,,nan-Brand#15,
,Brand#15,1942.3639407433373,,nan-Brand#15,
,Brand#15,1121.3940326637799,,nan-Brand#15,
,Brand#15,1931.690192578371,,nan-Brand#15,
,Brand#15,1297.9455426640325,,nan-Brand#15,
,Brand#15,1120.7759238251615,,nan-Brand#15,
,Brand#15,1929.4883897846712,,nan-Brand#15,
,Brand#15,1523.446466726394,,nan-Brand#15,
,Brand#15,1118.2319954126513,,nan-Brand#15,
,Brand#15,1306.4613453819072,,nan-Brand#15,
,Brand#15,1516.8388623814858,,nan-Brand#15,
,Brand#15,1729.1070858009457,,nan-Brand#15,
,Brand#15,1111.9232717719476,,nan-Brand#15,
,Brand#15,1118.2603233892705,,nan-Brand#15,
,Brand#15,1280.6766204541937,,nan-Brand#15,
,Brand#15,1756.1792769591016,,nan-Brand#15,
,Brand#15,1945.266082619153,,nan-Brand#15,
,Brand#15,1113.6516279857285,,nan-Brand#15,
,Brand#15,1532.1522739338452,,nan-Brand#15,
,Brand#15,1116.4727495739878,,nan-Brand#15,
,Brand#15,1935.3140234584152,,nan-Brand#15,
,Brand#15,1299.6544909013078,,nan-Brand#15,
295538.0,Brand#15,1728.1653354526936,2.0,2.0-Brand#15,
,Brand#15,1522.9535405077477,,nan-Brand#15,
,Brand#15,1516.587619983782,,nan-Brand#15,
,Brand#15,1114.3520520732836,,nan-Brand#15,
,Brand#15,1944.6441834006941,,nan-Brand#15,
,Brand#15,1728.0001996520004,,nan-Brand#15,
,Brand#15,1743.0052560765505,,nan-Brand#15,
,Brand#15,1743.5414374316083,,nan-Brand#15,
296562.0,Brand#15,1113.223544926794,0.0,0.0-Brand#15,
,Brand#15,1941.3917855988766,,nan-Brand#15,
,Brand#15,1114.1777743652367,,nan-Brand#15,
,Brand#15,1521.9623078902507,,nan-Brand#15,
,Brand#15,1527.674627385963,,nan-Brand#15,
,Brand#15,1302.5835449955093,,nan-Brand#15,
,Brand#15,1530.8043973632527,,nan-Brand#15,
,Brand#15,1122.3051992964554,,nan-Brand#15,
,Brand#15,1730.4506493824558,,nan-Brand#15,
,Brand#15,1523.180339065752,,nan-Brand#15,
,Brand#15,1120.2788332443417,,nan-Brand#15,
,Brand#15,1518.3392152522702,,nan-Brand#15,
,Brand#15,1708.963948941385,,nan-Brand#15,
,Brand#15,1939.0196083488108,,nan-Brand#15,
,Brand#15,1519.3704929130286,,nan-Brand#15,
,Brand#15,1965.5854953903645,,nan-Brand#15,
,Brand#15,1516.981810149507,,nan-Brand#15,
,Brand#15,1722.662958677256,,nan-Brand#15,
,Brand#15,1520.9227298615854,,nan-Brand#15,
,Brand#15,1114.4872224268743,,nan-Brand#15,
,Brand#15,1303.6720565874589,,nan-Brand#15,
,Brand#15,1279.9546196414542,,nan-Brand#15,
,Brand#15,1932.553440823403,,nan-Brand#15,
,Brand#15,1297.6818031703551,,nan-Brand#15,
,Brand#15,1705.3558787418428,,nan-Brand#15,
,Brand#15,1937.9035335533267,,nan-Brand#15,
,Brand#15,1111.2206237836253,,nan-Brand#15,
,Brand#15,1110.251600053447,,nan-Brand#15,
,Brand#15,1284.3127456418486,,nan-Brand#15,
,Brand#15,1725.9637665054124,,nan-Brand#15,
,Brand#15,1533.0349459171084,,nan-Brand#15,
,Brand#15,1752.6301584184757,,nan-Brand#15,
,Brand#15,1732.8565249276683,,nan-Brand#15,
,Brand#15,1526.1785738228957,,nan-Brand#15,
,Brand#15,1947.3867862937645,,nan-Brand#15,
,Brand#15,1299.3726681750127,,nan-Brand#15,
,Brand#15,1739.1244887269224,,nan-Brand#15,
,Brand#15,1720.1091290723023,,nan-Brand#15,
,Brand#15,1282.9716322621591,,nan-Brand#15,
,Brand#15,1933.337570966233,,nan-Brand#15,
,Brand#15,1928.5310823442594,,nan-Brand#15,
,Brand#15,1945.6778469598362,,nan-Brand#15,
395002.0,Brand#15,1956.067611626394,4.0,4.0-Brand#15,
,Brand#15,1740.6842739041278,,nan-Brand#15,
,Brand#15,1535.7196279928444,,nan-Brand#15,
,Brand#15,1525.711762949131,,nan-Brand#15,
,Brand#15,1705.283347241997,,nan-Brand#15,
,Brand#15,1958.2071332103746,,nan-Brand#15,
,Brand#15,1299.9720600657533,,nan-Brand#15,
,Brand#15,1529.7304248728508,,nan-Brand#15,
,Brand#15,1945.5560792100655,,nan-Brand#15,
,Brand#15,1116.8787839055287,,nan-Brand#15,
,Brand#15,1530.7509091974298,,nan-Brand#15,
,Brand#15,1757.2074083512866,,nan-Brand#15,
,Brand#15,1721.9888908653177,,nan-Brand#15,
,Brand#15,1285.8862746827392,,nan-Brand#15,
,Brand#15,1121.8293487518413,,nan-Brand#15,
,Brand#15,1730.6252082958836,,nan-Brand#15,
,Brand#15,1323.4107490896913,,nan-Brand#15,
,Brand#15,1954.6655793198001,,nan-Brand#15,
,Brand#15,1936.3360133765095,,nan-Brand#15,
,Brand#15,1946.3358924404358,,nan-Brand#15,
,Brand#15,1285.6412469911086,,nan-Brand#15,
,Brand#15,1295.2644568188543,,nan-Brand#15,
,Brand#15,1926.5930874951453,,nan-Brand#15,
,Brand#15,1722.5543583251388,,nan-Brand#15,
,Brand#15,1527.411389868433,,nan-Brand#15,
,Brand#15,1935.5978657057674,,nan-Brand#15,
299634.0,Brand#15,1729.9540491177381,0.0,0.0-Brand#15,
,Brand#15,1514.8599482706093,,nan-Brand#15,
,Brand#15,1317.1033516844204,,nan-Brand#15,
,Brand#15,1121.1160307968428,,nan-Brand#15,
,Brand#15,1746.3772140724868,,nan-Brand#15,
,Brand#15,1307.0238624254814,,nan-Brand#15,
,Brand#15,1736.6216606347336,,nan-Brand#15,
,Brand#15,1282.1843264327279,,nan-Brand#15,
,Brand#15,1309.1078131979502,,nan-Brand#15,
,Brand#15,1723.7048178525947,,nan-Brand#15,
,Brand#15,1745.5854315914667,,nan-Brand#15,
,Brand#15,1720.0450627368728,,nan-Brand#15,
,Brand#15,1307.7356310547723,,nan-Brand#15,
,Brand#15,1307.3721377030606,,nan-Brand#15,
,Brand#15,1740.9353775864695,,nan-Brand#15,
,Brand#15,1738.0138468180414,,nan-Brand#15,
,Brand#15,1945.283137808724,,nan-Brand#15,
,Brand#15,1738.158446444754,,nan-Brand#15,
,Brand#15,1520.957112598603,,nan-Brand#15,
,Brand#15,1274.4527113397094,,nan-Brand#15,
,Brand#15,1120.4259936340482,,nan-Brand#15,
,Brand#15,1929.164998408813,,nan-Brand#15,
,Brand#15,1939.255619019333,,nan-Brand#15,
,Brand#15,1721.6377925852191,,nan-Brand#15,
,Brand#15,1942.6339543955037,,nan-Brand#15,
,Brand#15,1285.7542074275427,,nan-Brand#15,
,Brand#15,1526.4913731911395,,nan-Brand#15,
,Brand#15,1938.8126510361285,,nan-Brand#15,
,Brand#15,1715.0020948062154,,nan-Brand#15,
,Brand#15,1732.2051229404458,,nan-Brand#15,
,Brand#15,1744.6985715742558,,nan-Brand#15,
,Brand#15,1727.570991463916,,nan-Brand#15,
,Brand#15,1925.5811952765578,,nan-Brand#15,
,Brand#15,1533.4334749614757,,nan-Brand#15,
,Brand#15,1287.338882449861,,nan-Brand#15,
295538.0,Brand#15,1523.920061815404,2.0,2.0-Brand#15,
,Brand#15,1284.083774239522,,nan-Brand#15,
,Brand#15,1940.689214516592,,nan-Brand#15,
,Brand#15,1732.7852702140497,,nan-Brand#15,
,Brand#15,1308.8899125620437,,nan-Brand#15,
,Brand#15,1946.4658667598633,,nan-Brand#15,
,Brand#15,1265.91389908206,,nan-Brand#15,
,Brand#15,1521.1254824875243,,nan-Brand#15,
,Brand#15,1954.649493042436,,nan-Brand#15,
,Brand#15,1520.2268150570399,,nan-Brand#15,
,Brand#15,1285.6747932523583,,nan-Brand#15,
,Brand#15,1292.825797219098,,nan-Brand#15,
,Brand#15,1931.2517831519956,,nan-Brand#15,
,Brand#15,1930.1637881326885,,nan-Brand#15,
,Brand#15,1709.542858162726,,nan-Brand#15,
,Brand#21,1736.8636216669336,,nan-Brand#21,
,Brand#21,1113.689500896871,,nan-Brand#21,
,Brand#21,1727.1462233358016,,nan-Brand#21,
,Brand#21,1526.7971538497675,,nan-Brand#21,
,Brand#21,1727.5699140858749,,nan-Brand#21,
,Brand#21,1725.6897437929963,,nan-Brand#21,
,Brand#21,1516.7660291629236,,nan-Brand#21,
,Brand#21,1522.642748997548,,nan-Brand#21,
,Brand#21,1960.4730943352738,,nan-Brand#21,
,Brand#21,1946.912168734951,,nan-Brand#21,
,Brand#21,1711.8063368961157,,nan-Brand#21,
,Brand#21,1300.5622900697329,,nan-Brand#21,
,Brand#21,1929.672429405248,,nan-Brand#21,
,Brand#21,1304.9156442387807,,nan-Brand#21,
,Brand#21,1113.9247943550615,,nan-Brand#21,
,Brand#21,1740.3396635630322,,nan-Brand#21,
,Brand#21,1939.6567136520985,,nan-Brand#21,
,Brand#21,1508.3812636176265,,nan-Brand#21,
,Brand#21,1508.9526168447549,,nan-Brand#21,
,Brand#21,1106.7132704677242,,nan-Brand#21,
,Brand#21,1737.9387129696381,,nan-Brand#21,
,Brand#21,1929.201304599836,,nan-Brand#21,
,Brand#21,1269.4955075493892,,nan-Brand#21,
,Brand#21,1530.5527951632494,,nan-Brand#21,
,Brand#21,1724.035191668609,,nan-Brand#21,
,Brand#21,1743.6306647046142,,nan-Brand#21,
,Brand#21,1749.902337639588,,nan-Brand#21,
,Brand#21,1280.4121880261664,,nan-Brand#21,
,Brand#21,1725.039176737891,,nan-Brand#21,
,Brand#21,1962.3526859582253,,nan-Brand#21,
,Brand#21,1937.8564677673498,,nan-Brand#21,
,Brand#21,1510.6566725932735,,nan-Brand#21,
,Brand#21,1933.2020610062204,,nan-Brand#21,
,Brand#21,1517.982797732801,,nan-Brand#21,
,Brand#21,1285.6025246868082,,nan-Brand#21,
,Brand#21,1519.0426390062237,,nan-Brand#21,
,Brand#21,1941.652415978369,,nan-Brand#21,
,Brand#21,1294.0261743082249,,nan-Brand#21,
,Brand#21,1110.0166205577177,,nan-Brand#21,
,Brand#21,1288.4360796281562,,nan-Brand#21,
,Brand#21,1929.1372653397755,,nan-Brand#21,
,Brand#21,1935.6078069784837,,nan-Brand#21,
,Brand#21,1520.4868092243134,,nan-Brand#21,
,Brand#21,1719.1517226709107,,nan-Brand#21,
,Brand#21,1299.2742398665523,,nan-Brand#21,
,Brand#21,1742.8653690821486,,nan-Brand#21,
,Brand#21,1924.5651845974082,,nan-Brand#21,
,Brand#21,1277.3596562674318,,nan-Brand#21,
,Brand#21,1717.6604498067938,,nan-Brand#21,
,Brand#21,1280.3313957060723,,nan-Brand#21,
,Brand#21,1524.2341098661684,,nan-Brand#21,
,Brand#21,1294.6485816235331,,nan-Brand#21,
,Brand#21,1527.1405019720776,,nan-Brand#21,
,Brand#21,1514.4774857545692,,nan-Brand#21,
,Brand#21,1280.0236033892336,,nan-Brand#21,
,Brand#21,1926.2674419392008,,nan-Brand#21,
,Brand#21,1314.8130050459322,,nan-Brand#21,
,Brand#21,1717.7060418345404,,nan-Brand#21,
,Brand#21,1732.9035795212112,,nan-Brand#21,
,Brand#21,1505.9064697582326,,nan-Brand#21,
,Brand#21,1108.48957493345,,nan-Brand#21,
,Brand#21,1743.606299606543,,nan-Brand#21,
,Brand#21,1114.9837564378763,,nan-Brand#21,
,Brand#21,1724.0733869437854,,nan-Brand#21,
,Brand#21,1722.5334380393465,,nan-Brand#21,
,Brand#21,1742.2058157473496,,nan-Brand#21,
,Brand#21,1115.0813464362543,,nan-Brand#21,
,Brand#21,1724.8875260951033,,nan-Brand#21,
,Brand#21,1520.1516244372629,,nan-Brand#21,
,Brand#21,1936.4692983405382,,nan-Brand#21,
,Brand#21,1936.595665504882,,nan-Brand#21,
,Brand#21,1309.4655085575741,,nan-Brand#21,
,Brand#21,1739.2449685706702,,nan-Brand#21,
,Brand#21,1521.9789643184777,,nan-Brand#21,
,Brand#21,1285.3803184054832,,nan-Brand#21,
,Brand#21,1940.9214966261636,,nan-Brand#21,
,Brand#21,1305.959019470098,,nan-Brand#21,
,Brand#21,1946.408280688574,,nan-Brand#21,
,Brand#21,1289.3497775657456,,nan-Brand#21,
,Brand#21,1516.3383561323255,,nan-Brand#21,
,Brand#21,1739.0234432910624,,nan-Brand#21,
,Brand#21,1530.2976154585122,,nan-Brand#21,
,Brand#21,1534.2435152447756,,nan-Brand#21,
,Brand#21,1513.8234582396803,,nan-Brand#21,
,Brand#21,1278.5906357502197,,nan-Brand#21,
,Brand#21,1520.358763573513,,nan-Brand#21,
,Brand#21,1520.2738971297892,,nan-Brand#21,
,Brand#21,1302.1401920633593,,nan-Brand#21,
,Brand#21,1935.3328857276206,,nan-Brand#21,
,Brand#21,1521.0131303724436,,nan-Brand#21,
,Brand#21,1723.0314070834565,,nan-Brand#21,
,Brand#21,1289.2292194940312,,nan-Brand#21,
,Brand#21,1529.4983516571087,,nan-Brand#21,
,Brand#21,1927.972803302148,,nan-Brand#21,
,Brand#21,1304.035997183422,,nan-Brand#21,
,Brand#21,1518.6905508390623,,nan-Brand#21,
,Brand#21,1931.3679440519713,,nan-Brand#21,
,Brand#21,1522.4729824015349,,nan-Brand#21,
,Brand#21,1531.06004605673,,nan-Brand#21,
,Brand#21,1113.381903310952,,nan-Brand#21,
,Brand#21,1298.583086401973,,nan-Brand#21,
,Brand#21,1524.8812703599876,,nan-Brand#21,
,Brand#21,1307.0827412484562,,nan-Brand#21,
,Brand#21,1929.9107958165337,,nan-Brand#21,
,Brand#21,1939.8136377392493,,nan-Brand#21,
,Brand#21,1515.8996237609972,,nan-Brand#21,
295378.0,Brand#21,1117.1470909922223,4.0,4.0-Brand#21,
,Brand#21,1935.8727962955434,,nan-Brand#21,
,Brand#21,1526.2908775735127,,nan-Brand#21,
,Brand#21,1532.672619872307,,nan-Brand#21,
,Brand#21,1285.258926164392,,nan-Brand#21,
,Brand#21,1310.8502488485474,,nan-Brand#21,
,Brand#21,1715.775927681308,,nan-Brand#21,
,Brand#21,1531.8521094153814,,nan-Brand#21,
,Brand#21,1750.552858787773,,nan-Brand#21,
,Brand#21,1525.9054992665392,,nan-Brand#21,
,Brand#21,1103.8846934602616,,nan-Brand#21,
,Brand#21,1944.3029045046583,,nan-Brand#21,
,Brand#21,1505.5482902334102,,nan-Brand#21,
,Brand#21,1264.257756561609,,nan-Brand#21,
,Brand#21,1520.2450543222653,,nan-Brand#21,
,Brand#21,1318.8299116352919,,nan-Brand#21,
,Brand#21,1524.2926792318738,,nan-Brand#21,
,Brand#21,1941.562274456925,,nan-Brand#21,
,Brand#21,1732.9033270331483,,nan-Brand#21,
,Brand#21,1118.8160274317045,,nan-Brand#21,
,Brand#21,1123.7130759493914,,nan-Brand#21,
,Brand#21,1104.2085409820545,,nan-Brand#21,
,Brand#21,1734.6778482867926,,nan-Brand#21,
,Brand#21,1323.5552560612282,,nan-Brand#21,
,Brand#21,1936.6868483151072,,nan-Brand#21,
,Brand#21,1936.7544386967747,,nan-Brand#21,
,Brand#21,1511.5004764018954,,nan-Brand#21,
,Brand#21,1287.7643595883387,,nan-Brand#21,
,Brand#21,1531.354074150646,,nan-Brand#21,
,Brand#21,1928.2073559349033,,nan-Brand#21,
,Brand#21,1119.9880017295554,,nan-Brand#21,
,Brand#21,1302.8147526190926,,nan-Brand#21,
,Brand#21,1114.0240659554102,,nan-Brand#21,
,Brand#21,1720.5376511671136,,nan-Brand#21,
,Brand#21,1740.4237478263476,,nan-Brand#21,
,Brand#21,1527.9323323019485,,nan-Brand#21,
,Brand#21,1731.8259776837904,,nan-Brand#21,
,Brand#21,1946.1336979733012,,nan-Brand#21,
,Brand#21,1932.257854893157,,nan-Brand#21,
,Brand#21,1113.2390551480814,,nan-Brand#21,
,Brand#21,1283.2259273990217,,nan-Brand#21,
,Brand#21,1746.634376033747,,nan-Brand#21,
,Brand#21,1945.3665226267292,,nan-Brand#21,
,Brand#21,1116.1423207330256,,nan-Brand#21,
,Brand#21,1116.5320004745386,,nan-Brand#21,
,Brand#21,1116.3743461274146,,nan-Brand#21,
,Brand#21,1300.3243796671716,,nan-Brand#21,
,Brand#21,1120.967517038648,,nan-Brand#21,
393938.0,Brand#21,1946.7724095695971,2.0,2.0-Brand#21,
,Brand#21,1712.6324218889101,,nan-Brand#21,
,Brand#21,1944.3369635197796,,nan-Brand#21,
,Brand#21,1712.792854382136,,nan-Brand#21,
,Brand#21,1308.3834040337651,,nan-Brand#21,
,Brand#21,1933.7858971506782,,nan-Brand#21,
,Brand#21,1944.461119696509,,nan-Brand#21,
,Brand#21,1730.613569456938,,nan-Brand#21,
,Brand#21,1312.6675155241512,,nan-Brand#21,
294994.0,Brand#21,1507.0701477035238,4.0,4.0-Brand#21,
,Brand#21,1937.5777595873308,,nan-Brand#21,
393970.0,Brand#21,1934.3759086512505,4.0,4.0-Brand#21,
,Brand#21,1116.669156878547,,nan-Brand#21,
,Brand#21,1112.4807454209815,,nan-Brand#21,
,Brand#21,1738.286802194555,,nan-Brand#21,
,Brand#21,1302.6393843230126,,nan-Brand#21,
,Brand#21,1521.6424678285443,,nan-Brand#21,
,Brand#21,1736.978490824238,,nan-Brand#21,
,Brand#21,1958.3714700595908,,nan-Brand#21,
,Brand#21,1930.0794484108453,,nan-Brand#21,
,Brand#21,1293.4449384744125,,nan-Brand#21,
,Brand#21,1724.7903985279925,,nan-Brand#21,
,Brand#21,1524.20883283866,,nan-Brand#21,
,Brand#21,1280.9929162966012,,nan-Brand#21,
,Brand#21,1517.288197562318,,nan-Brand#21,
,Brand#21,1292.8178034637037,,nan-Brand#21,
,Brand#21,1723.1774631789524,,nan-Brand#21,
295666.0,Brand#21,1750.8758656189855,4.0,4.0-Brand#21,
,Brand#21,1276.6078475080571,,nan-Brand#21,
,Brand#21,1292.7868450400797,,nan-Brand#21,
,Brand#21,1299.195305669779,,nan-Brand#21,
,Brand#21,1930.6375616872542,,nan-Brand#21,
,Brand#21,1521.2731729041811,,nan-Brand#21,
,Brand#21,1742.9167116689873,,nan-Brand#21,
,Brand#21,1515.9383600325552,,nan-Brand#21,
,Brand#21,1957.748186347304,,nan-Brand#21,
,Brand#21,1952.4175442380943,,nan-Brand#21,
,Brand#21,1532.867329341351,,nan-Brand#21,
,Brand#21,1519.8143013546749,,nan-Brand#21,
,Brand#21,1708.2243138529045,,nan-Brand#21,
,Brand#21,1734.7383033973565,,nan-Brand#21,
,Brand#21,1925.2352002295383,,nan-Brand#21,
,Brand#21,1728.6838089304526,,nan-Brand#21,
,Brand#21,1935.5717914611228,,nan-Brand#21,
,Brand#21,1518.2458403268859,,nan-Brand#21,
,Brand#21,1732.6177981814787,,nan-Brand#21,
316762.0,Brand#22,1278.860260036678,4.0,4.0-Brand#22,
,Brand#22,1535.1255511620598,,nan-Brand#22,
,Brand#22,1117.4200195112057,,nan-Brand#22,
,Brand#22,1302.6165071910752,,nan-Brand#22,
,Brand#22,1533.6923010536682,,nan-Brand#22,
,Brand#22,1526.0595430150363,,nan-Brand#22,
,Brand#22,1932.8601704113935,,nan-Brand#22,
,Brand#22,1320.8230880079116,,nan-Brand#22,
,Brand#22,1527.6958271426113,,nan-Brand#22,
,Brand#22,1529.0646015583504,,nan-Brand#22,
,Brand#22,1302.3672906303832,,nan-Brand#22,
,Brand#22,1947.4276253596065,,nan-Brand#22,
,Brand#22,1727.1999530825078,,nan-Brand#22,
,Brand#22,1266.783786208591,,nan-Brand#22,
,Brand#22,1124.2363157976292,,nan-Brand#22,
,Brand#22,1519.0798723154282,,nan-Brand#22,
,Brand#22,1119.5952465830242,,nan-Brand#22,
,Brand#22,1731.3101811533347,,nan-Brand#22,
,Brand#22,1529.9405963144245,,nan-Brand#22,
,Brand#22,1749.3182409362273,,nan-Brand#22,
,Brand#22,1120.2234117344171,,nan-Brand#22,
,Brand#22,1729.991948149818,,nan-Brand#22,
,Brand#22,1954.7283368140736,,nan-Brand#22,
,Brand#22,1748.1681865014802,,nan-Brand#22,
,Brand#22,1303.719314415889,,nan-Brand#22,
,Brand#22,1529.737124083887,,nan-Brand#22,
,Brand#22,1541.5396639430585,,nan-Brand#22,
,Brand#22,1742.3509246539618,,nan-Brand#22,
,Brand#22,1929.1894768667264,,nan-Brand#22,
,Brand#22,1740.745030278858,,nan-Brand#22,
,Brand#22,1943.7262569883578,,nan-Brand#22,
,Brand#22,1125.3706027076105,,nan-Brand#22,
,Brand#22,1528.2528333446605,,nan-Brand#22,
,Brand#22,1944.0160317800903,,nan-Brand#22,
,Brand#22,1722.2295241833003,,nan-Brand#22,
,Brand#22,1307.095387668143,,nan-Brand#22,
,Brand#22,1741.1375387531614,,nan-Brand#22,
,Brand#22,1940.7875952938875,,nan-Brand#22,
,Brand#22,1529.6210992007345,,nan-Brand#22,
,Brand#22,1754.613248440704,,nan-Brand#22,
,Brand#22,1761.0096404366184,,nan-Brand#22,
,Brand#22,1961.266831884686,,nan-Brand#22,
,Brand#22,1744.3559137118739,,nan-Brand#22,
,Brand#22,1118.6740069880495,,nan-Brand#22,
,Brand#22,1533.830512035413,,nan-Brand#22,
,Brand#22,1310.1745745957803,,nan-Brand#22,
,Brand#22,1743.0236475365878,,nan-Brand#22,
,Brand#22,1698.2653554578317,,nan-Brand#22,
,Brand#22,1296.0281153440933,,nan-Brand#22,
,Brand#22,1946.139275638994,,nan-Brand#22,
,Brand#22,1531.2726899483187,,nan-Brand#22,
,Brand#22,1933.3066755078355,,nan-Brand#22,
317266.0,Brand#22,1748.3469882185786,4.0,4.0-Brand#22,
,Brand#22,1731.0226266587968,,nan-Brand#22,
,Brand#22,1730.594103488042,,nan-Brand#22,
,Brand#22,1965.0437170398739,,nan-Brand#22,
,Brand#22,1532.976298875143,,nan-Brand#22,
,Brand#22,1534.094154055732,,nan-Brand#22,
,Brand#22,1936.134010357088,,nan-Brand#22,
,Brand#22,1518.9704044810999,,nan-Brand#22,
,Brand#22,1115.7242036037326,,nan-Brand#22,
,Brand#22,1538.4388628140168,,nan-Brand#22,
,Brand#22,1524.6691159753968,,nan-Brand#22,
,Brand#22,1301.9091227324063,,nan-Brand#22,
,Brand#22,1529.6136378829954,,nan-Brand#22,
,Brand#22,1535.6181681412556,,nan-Brand#22,
,Brand#22,1528.09654284698,,nan-Brand#22,
,Brand#22,1719.0143411901558,,nan-Brand#22,
,Brand#22,1931.9628479755067,,nan-Brand#22,
,Brand#22,1734.8703776077207,,nan-Brand#22,
,Brand#22,1332.537739029838,,nan-Brand#22,
,Brand#22,1944.6670800802456,,nan-Brand#22,
,Brand#22,1951.2937975257137,,nan-Brand#22,
,Brand#22,1739.515066241381,,nan-Brand#22,
,Brand#22,1119.3987298673042,,nan-Brand#22,
,Brand#22,1537.4895856361027,,nan-Brand#22,
,Brand#22,1524.029242394129,,nan-Brand#22,
,Brand#22,1932.6823668498646,,nan-Brand#22,
,Brand#22,1519.3929398866076,,nan-Brand#22,
,Brand#22,1727.4425417483867,,nan-Brand#22,
,Brand#22,1538.0792334544717,,nan-Brand#22,
,Brand#22,1935.1559530197137,,nan-Brand#22,
,Brand#22,1954.2945489821893,,nan-Brand#22,
,Brand#22,1517.9556923820005,,nan-Brand#22,
,Brand#22,1961.7504568249321,,nan-Brand#22,
,Brand#22,1937.1451764752026,,nan-Brand#22,
,Brand#22,1533.7741014835026,,nan-Brand#22,
,Brand#22,1953.9084643170834,,nan-Brand#22,
,Brand#22,1948.7396422200798,,nan-Brand#22,
,Brand#22,1124.3999830015873,,nan-Brand#22,
,Brand#22,1289.5982419763604,,nan-Brand#22,
,Brand#22,1954.6530091431198,,nan-Brand#22,
,Brand#22,1312.3111839652543,,nan-Brand#22,
,Brand#22,1524.9178954494198,,nan-Brand#22,
,Brand#22,1943.5498285817441,,nan-Brand#22,
,Brand#22,1731.3693637814451,,nan-Brand#22,
,Brand#22,1727.7290669236909,,nan-Brand#22,
,Brand#22,1727.394346654787,,nan-Brand#22,
,Brand#22,1926.0160255645876,,nan-Brand#22,
,Brand#22,1526.3891922693624,,nan-Brand#22,
,Brand#22,1537.2873313107,,nan-Brand#22,
,Brand#22,1953.4378764991595,,nan-Brand#22,
,Brand#22,1937.731671875091,,nan-Brand#22,
,Brand#22,1941.4347586063022,,nan-Brand#22,
,Brand#22,1518.5185096476591,,nan-Brand#22,
,Brand#22,1724.778155008828,,nan-Brand#22,
,Brand#22,1726.4134997493952,,nan-Brand#22,
,Brand#22,1753.9475263634588,,nan-Brand#22,
,Brand#22,1744.5459855779625,,nan-Brand#22,
,Brand#22,1938.9891424804039,,nan-Brand#22,
,Brand#22,1756.918593568321,,nan-Brand#22,
,Brand#22,1733.5155869149585,,nan-Brand#22,
,Brand#22,1746.301711534128,,nan-Brand#22,
,Brand#22,1530.676062991259,,nan-Brand#22,
,Brand#22,1945.859234329167,,nan-Brand#22,
,Brand#22,1120.9435012888644,,nan-Brand#22,
,Brand#22,1941.832213397789,,nan-Brand#22,
,Brand#22,1730.5271869784135,,nan-Brand#22,
,Brand#22,1118.5300908771098,,nan-Brand#22,
,Brand#22,1287.0738442559768,,nan-Brand#22,
,Brand#22,1312.5089703794347,,nan-Brand#22,
,Brand#22,1528.3656412581731,,nan-Brand#22,
,Brand#22,1119.2241548463205,,nan-Brand#22,
,Brand#22,1535.8135312633565,,nan-Brand#22,
,Brand#22,1519.8960446265066,,nan-Brand#22,
,Brand#22,1122.5987113846797,,nan-Brand#22,
,Brand#22,1944.9367505273653,,nan-Brand#22,
,Brand#22,1516.425829860327,,nan-Brand#22,
,Brand#22,1525.0290106066982,,nan-Brand#22,
,Brand#22,1527.0214653018588,,nan-Brand#22,
,Brand#22,1739.9270521613105,,nan-Brand#22,
,Brand#22,1318.8118718030207,,nan-Brand#22,
,Brand#22,1727.4348982461186,,nan-Brand#22,
,Brand#22,1954.7859625757426,,nan-Brand#22,
,Brand#22,1295.6813583430514,,nan-Brand#22,
,Brand#22,1730.4426450804842,,nan-Brand#22,
,Brand#22,1979.9164447056746,,nan-Brand#22,
,Brand#22,1536.66097046751,,nan-Brand#22,
,Brand#22,1530.7189402868341,,nan-Brand#22,
,Brand#22,1123.3187914251132,,nan-Brand#22,
,Brand#22,1311.926948190187,,nan-Brand#22,
,Brand#22,1123.8534623611454,,nan-Brand#22,
,Brand#22,1521.1654579152694,,nan-Brand#22,
,Brand#22,1296.3824034086967,,nan-Brand#22,
,Brand#22,1305.429533768405,,nan-Brand#22,
,Brand#22,1538.532648837344,,nan-Brand#22,
,Brand#22,1739.6976179800504,,nan-Brand#22,
,Brand#22,1289.7934879990569,,nan-Brand#22,
,Brand#22,1953.0008760812589,,nan-Brand#22,
,Brand#22,1322.7982510298277,,nan-Brand#22,
,Brand#22,1115.4365830686638,,nan-Brand#22,
