a_origin_state_abr,a_unique_carrier,a_taxi_out,a_air_time,a_distance,a_origin_state_abr-a_unique_carrier,flights2-flight-a_rate
FL,TW,19.30366,1217.4077,756.8473,FL-TW,0.12696597083214187
FL,TW,19.247341,1217.4592,758.1845,FL-TW,0.12696597083214187
FL,TW,19.332401,1217.5703,758.92804,FL-TW,0.12696597083214187
FL,TW,19.260561,1216.7504,753.4717,FL-TW,0.12696597083214187
FL,TW,19.273201,1217.2881,757.60016,FL-TW,0.12696597083214187
FL,TW,19.480742,1217.7523,757.30475,FL-TW,0.12696597083214187
FL,TW,19.408302,1217.261,756.5762,FL-TW,0.12696597083214187
FL,TW,19.297695,1217.0576,755.2814,FL-TW,0.12696597083214187
FL,TW,19.201231,1217.148,756.68024,FL-TW,0.12696597083214187
FL,TW,19.414291,1217.1285,758.49963,FL-TW,0.12696597083214187
FL,TW,19.3954,1217.5275,758.4287,FL-TW,0.12696597083214187
FL,TW,19.302917,1217.2898,755.2028,FL-TW,0.12696597083214187
FL,TW,19.370407,1217.5269,758.0912,FL-TW,0.12696597083214187
FL,TW,19.190151,1217.2968,756.08655,FL-TW,0.12696597083214187
FL,TW,19.38319,1217.298,756.81506,FL-TW,0.12696597083214187
FL,TW,19.224844,1217.3833,756.54694,FL-TW,0.12696597083214187
FL,TZ,19.286034,1221.5576,777.9904,FL-TZ,1.0
FL,TZ,19.24906,1222.1512,781.4755,FL-TZ,1.0
FL,TZ,19.114054,1222.8059,787.34735,FL-TZ,1.0
FL,TZ,19.258316,1222.1272,781.6488,FL-TZ,1.0
FL,TZ,19.160301,1221.2301,777.1224,FL-TZ,1.0
FL,TZ,19.21046,1222.148,780.72375,FL-TZ,1.0
FL,TZ,19.062891,1221.874,783.904,FL-TZ,1.0
FL,TZ,19.144732,1220.9987,776.49255,FL-TZ,1.0
FL,TZ,19.224575,1222.1454,782.69434,FL-TZ,1.0
FL,TZ,19.332537,1222.1333,782.4063,FL-TZ,1.0
FL,TZ,19.170746,1222.0255,782.13947,FL-TZ,1.0
FL,TZ,19.223108,1222.1593,780.48865,FL-TZ,1.0
FL,TZ,19.112684,1222.5063,784.77185,FL-TZ,1.0
FL,TZ,19.318106,1221.8046,779.08704,FL-TZ,1.0
FL,TZ,19.24385,1221.9252,781.0955,FL-TZ,1.0
FL,TZ,19.083998,1222.0632,782.61035,FL-TZ,1.0
FL,TZ,19.27674,1221.7966,781.68066,FL-TZ,1.0
FL,TZ,19.244066,1221.888,779.6153,FL-TZ,1.0
FL,TZ,19.185816,1221.8787,780.8286,FL-TZ,1.0
FL,TZ,19.078512,1221.7017,783.1268,FL-TZ,1.0
FL,TZ,19.101131,1222.0077,781.0777,FL-TZ,1.0
FL,TZ,19.13039,1221.6135,781.3683,FL-TZ,1.0
FL,TZ,19.09632,1222.069,784.2743,FL-TZ,1.0
FL,TZ,19.131447,1221.5773,780.9922,FL-TZ,1.0
FL,TZ,19.151728,1221.7285,779.6906,FL-TZ,1.0
FL,TZ,19.195322,1222.3103,782.03375,FL-TZ,1.0
FL,TZ,19.17393,1222.0505,783.4204,FL-TZ,1.0
FL,TZ,19.098639,1222.9241,786.43396,FL-TZ,1.0
FL,TZ,19.275915,1222.0585,781.60785,FL-TZ,1.0
FL,TZ,19.234945,1222.4476,784.7022,FL-TZ,1.0
FL,UA,20.568192,1219.9387,813.6594,FL-UA,0.01932871881938096
FL,UA,20.683523,1219.8939,811.37335,FL-UA,0.01932871881938096
FL,UA,20.51116,1221.0083,819.51495,FL-UA,0.01932871881938096
FL,UA,20.653078,1220.652,817.53467,FL-UA,0.01932871881938096
FL,UA,20.482498,1220.1146,815.2851,FL-UA,0.01932871881938096
FL,UA,20.64154,1220.9053,820.06946,FL-UA,0.01932871881938096
FL,UA,20.611439,1220.1461,813.2855,FL-UA,0.01932871881938096
FL,UA,20.75633,1220.4758,816.9258,FL-UA,0.01932871881938096
FL,UA,20.730452,1219.6985,811.14185,FL-UA,0.01932871881938096
FL,UA,20.68518,1220.2119,813.0892,FL-UA,0.01932871881938096
FL,UA,20.685911,1220.855,818.0925,FL-UA,0.01932871881938096
FL,UA,20.69964,1220.1554,814.1214,FL-UA,0.01932871881938096
FL,UA,20.575043,1219.5479,810.7632,FL-UA,0.01932871881938096
FL,UA,20.71653,1219.6371,811.60657,FL-UA,0.01932871881938096
FL,UA,20.761967,1220.4971,816.5302,FL-UA,0.01932871881938096
FL,UA,20.66786,1219.8501,811.88727,FL-UA,0.01932871881938096
FL,UA,20.676435,1220.6945,817.36584,FL-UA,0.01932871881938096
FL,UA,20.554972,1220.311,814.1545,FL-UA,0.01932871881938096
FL,UA,20.674625,1221.0984,820.3412,FL-UA,0.01932871881938096
FL,UA,20.75783,1220.7914,818.61127,FL-UA,0.01932871881938096
FL,UA,20.673004,1220.1447,813.3228,FL-UA,0.01932871881938096
FL,UA,20.738293,1220.1678,814.3123,FL-UA,0.01932871881938096
FL,UA,20.54319,1220.1403,814.6791,FL-UA,0.01932871881938096
FL,UA,20.540848,1220.2561,813.5292,FL-UA,0.01932871881938096
FL,UA,20.611067,1220.1261,815.1627,FL-UA,0.01932871881938096
FL,UA,20.600138,1220.139,811.655,FL-UA,0.01932871881938096
FL,UA,20.670212,1220.2574,811.8659,FL-UA,0.01932871881938096
FL,UA,20.544558,1220.34,815.9876,FL-UA,0.01932871881938096
FL,UA,20.643421,1219.8658,809.512,FL-UA,0.01932871881938096
FL,UA,20.625816,1220.3154,813.9074,FL-UA,0.01932871881938096
FL,UA,20.566072,1220.7461,817.72845,FL-UA,0.01932871881938096
FL,UA,20.662996,1219.9951,814.0367,FL-UA,0.01932871881938096
FL,UA,20.680634,1220.5195,815.58234,FL-UA,0.01932871881938096
FL,UA,20.571072,1220.6868,818.17633,FL-UA,0.01932871881938096
FL,US,20.246689,1218.3009,800.2975,FL-US,0.020500507895465883
FL,US,20.258736,1217.3055,795.8199,FL-US,0.020500507895465883
FL,US,20.149233,1217.9761,799.5831,FL-US,0.020500507895465883
FL,US,20.225115,1217.6302,797.07434,FL-US,0.020500507895465883
FL,US,20.197538,1217.6299,792.5056,FL-US,0.020500507895465883
FL,US,20.296553,1218.2847,798.3716,FL-US,0.020500507895465883
FL,US,20.282028,1217.9066,799.22943,FL-US,0.020500507895465883
FL,US,20.16797,1217.6632,796.6015,FL-US,0.020500507895465883
FL,US,20.15547,1217.6931,797.7387,FL-US,0.020500507895465883
FL,US,20.22402,1217.2266,795.28937,FL-US,0.020500507895465883
FL,US,20.28448,1217.7117,794.94196,FL-US,0.020500507895465883
FL,US,20.240107,1217.844,798.0758,FL-US,0.020500507895465883
FL,US,20.269392,1217.6696,796.1445,FL-US,0.020500507895465883
FL,US,20.042545,1217.1124,794.359,FL-US,0.020500507895465883
FL,US,20.176456,1218.1632,799.0303,FL-US,0.020500507895465883
FL,US,20.05228,1217.5533,795.8417,FL-US,0.020500507895465883
FL,US,20.097383,1217.1619,791.1154,FL-US,0.020500507895465883
FL,US,20.145304,1217.481,797.47253,FL-US,0.020500507895465883
FL,US,20.312382,1218.0771,798.45294,FL-US,0.020500507895465883
FL,US,20.120825,1217.442,795.44324,FL-US,0.020500507895465883
FL,US,20.143776,1217.269,794.981,FL-US,0.020500507895465883
FL,US,20.161076,1217.7985,796.8056,FL-US,0.020500507895465883
FL,US,20.081396,1218.0392,800.8075,FL-US,0.020500507895465883
FL,US,19.998552,1217.8477,799.1814,FL-US,0.020500507895465883
FL,US,20.09803,1217.2366,793.5577,FL-US,0.020500507895465883
FL,US,20.079714,1217.5237,796.7233,FL-US,0.020500507895465883
FL,US,20.131887,1217.3673,794.6864,FL-US,0.020500507895465883
FL,US,20.183517,1217.986,800.5048,FL-US,0.020500507895465883
FL,US,20.28912,1217.5837,795.1997,FL-US,0.020500507895465883
FL,US,20.144588,1217.8279,797.81177,FL-US,0.020500507895465883
FL,US,20.296125,1217.3129,791.7564,FL-US,0.020500507895465883
FL,US,20.261488,1217.3337,791.7854,FL-US,0.020500507895465883
FL,US,20.084198,1217.5387,796.1589,FL-US,0.020500507895465883
FL,US,20.027355,1218.4271,803.6456,FL-US,0.020500507895465883
FL,VX,19.388378,1215.4988,662.91266,FL-VX,1.0
FL,VX,19.325256,1215.5115,663.76276,FL-VX,1.0
FL,VX,19.59309,1216.1149,670.19147,FL-VX,1.0
FL,VX,19.585936,1215.8606,666.75793,FL-VX,1.0
FL,VX,19.497385,1215.7537,665.34216,FL-VX,1.0
FL,VX,19.516125,1215.4823,663.75946,FL-VX,1.0
FL,VX,19.528906,1215.6492,664.6631,FL-VX,1.0
FL,VX,19.432827,1215.6636,663.7587,FL-VX,1.0
FL,VX,19.479385,1215.8872,666.998,FL-VX,1.0
FL,VX,19.641617,1215.6298,665.4835,FL-VX,1.0
FL,VX,19.493717,1215.8573,665.49054,FL-VX,1.0
FL,VX,19.54951,1215.6047,664.37213,FL-VX,1.0
FL,VX,19.534468,1215.7351,665.0691,FL-VX,1.0
FL,VX,19.595997,1215.1943,662.7761,FL-VX,1.0
FL,VX,19.49745,1215.8528,663.6835,FL-VX,1.0
FL,VX,19.373522,1215.7625,666.16925,FL-VX,1.0
FL,VX,19.262123,1215.0287,659.59314,FL-VX,1.0
FL,VX,19.387333,1215.5022,663.3325,FL-VX,1.0
FL,VX,19.457132,1214.912,660.3051,FL-VX,1.0
FL,VX,19.625584,1215.6621,666.4505,FL-VX,1.0
FL,VX,19.512608,1215.6074,663.2353,FL-VX,1.0
FL,VX,19.472181,1216.0479,665.7796,FL-VX,1.0
FL,VX,19.478605,1215.3037,661.88446,FL-VX,1.0
FL,VX,19.47306,1215.8374,665.3175,FL-VX,1.0
FL,VX,19.464367,1215.9554,662.5897,FL-VX,1.0
FL,VX,19.387106,1215.3632,660.4403,FL-VX,1.0
FL,VX,19.456057,1214.981,661.3308,FL-VX,1.0
FL,VX,19.417246,1215.3822,662.81616,FL-VX,1.0
FL,VX,19.594582,1215.456,666.12067,FL-VX,1.0
FL,VX,19.403429,1215.7739,663.5213,FL-VX,1.0
FL,VX,19.510279,1215.5947,664.9185,FL-VX,1.0
FL,VX,19.438578,1215.3805,663.0912,FL-VX,1.0
FL,VX,19.444307,1216.4261,670.2209,FL-VX,1.0
FL,VX,19.432186,1215.8955,665.26624,FL-VX,1.0
FL,VX,19.532703,1215.3932,663.5865,FL-VX,1.0
FL,WN,19.29092,1217.7059,684.74915,FL-WN,0.009820452059788555
FL,WN,19.157492,1217.6584,687.43677,FL-WN,0.009820452059788555
FL,WN,19.133831,1217.402,683.3912,FL-WN,0.009820452059788555
FL,WN,19.154459,1217.8634,686.1802,FL-WN,0.009820452059788555
FL,WN,19.020895,1218.4491,690.8057,FL-WN,0.009820452059788555
FL,WN,19.139257,1217.8248,687.1438,FL-WN,0.009820452059788555
FL,WN,19.224545,1217.58,687.82,FL-WN,0.009820452059788555
FL,WN,19.338892,1217.4971,683.0634,FL-WN,0.009820452059788555
FL,WN,19.096083,1217.7325,686.767,FL-WN,0.009820452059788555
FL,WN,19.12147,1217.7341,686.9448,FL-WN,0.009820452059788555
FL,WN,19.244457,1217.8208,689.05615,FL-WN,0.009820452059788555
FL,WN,19.227509,1218.0898,687.52594,FL-WN,0.009820452059788555
FL,WN,19.324,1217.5741,687.0513,FL-WN,0.009820452059788555
FL,WN,19.191849,1218.7635,693.6042,FL-WN,0.009820452059788555
FL,WN,19.222303,1217.5131,680.3868,FL-WN,0.009820452059788555
FL,WN,19.23612,1217.7354,687.11945,FL-WN,0.009820452059788555
FL,WN,19.135483,1217.7369,685.7458,FL-WN,0.009820452059788555
FL,WN,19.180834,1217.3805,682.42975,FL-WN,0.009820452059788555
FL,WN,19.187988,1218.0265,688.25433,FL-WN,0.009820452059788555
FL,WN,19.220922,1217.777,689.97217,FL-WN,0.009820452059788555
FL,WN,19.261028,1217.4266,683.75464,FL-WN,0.009820452059788555
FL,WN,19.180542,1218.173,685.8059,FL-WN,0.009820452059788555
FL,WN,19.225805,1217.7897,686.58496,FL-WN,0.009820452059788555
FL,WN,19.15847,1217.6702,688.2672,FL-WN,0.009820452059788555
FL,WN,19.250744,1216.944,683.0501,FL-WN,0.009820452059788555
FL,WN,19.177814,1217.7035,686.01807,FL-WN,0.009820452059788555
FL,WN,19.251226,1217.0808,682.5054,FL-WN,0.009820452059788555
FL,WN,19.125841,1218.075,688.83813,FL-WN,0.009820452059788555
FL,WN,19.211386,1217.7694,686.3008,FL-WN,0.009820452059788555
FL,WN,19.151335,1217.888,690.0739,FL-WN,0.009820452059788555
FL,WN,19.10971,1218.4985,690.5251,FL-WN,0.009820452059788555
FL,WN,19.258018,1218.1387,688.236,FL-WN,0.009820452059788555
FL,WN,19.095827,1216.7166,681.1338,FL-WN,0.009820452059788555
FL,XE,19.032755,1222.9683,716.53986,FL-XE,0.07251347378735915
FL,XE,19.139378,1223.6136,720.4716,FL-XE,0.07251347378735915
FL,XE,19.075264,1224.2933,723.1679,FL-XE,0.07251347378735915
FL,XE,19.216717,1224.2267,724.1742,FL-XE,0.07251347378735915
FL,XE,19.138134,1224.1392,722.1746,FL-XE,0.07251347378735915
FL,XE,19.167856,1224.4221,726.55286,FL-XE,0.07251347378735915
FL,XE,19.195284,1224.245,723.9689,FL-XE,0.07251347378735915
FL,XE,19.168463,1223.8002,723.39966,FL-XE,0.07251347378735915
FL,XE,19.220476,1223.4696,719.63367,FL-XE,0.07251347378735915
FL,XE,19.149033,1224.0701,723.01074,FL-XE,0.07251347378735915
FL,XE,19.090427,1223.6359,722.3911,FL-XE,0.07251347378735915
FL,XE,19.084217,1223.8967,723.0234,FL-XE,0.07251347378735915
FL,XE,19.212278,1223.6617,720.85944,FL-XE,0.07251347378735915
FL,XE,19.127222,1223.962,724.32416,FL-XE,0.07251347378735915
FL,XE,19.133558,1223.5128,721.3294,FL-XE,0.07251347378735915
FL,XE,19.16514,1223.699,721.1944,FL-XE,0.07251347378735915
FL,XE,19.048054,1223.9227,723.6059,FL-XE,0.07251347378735915
FL,XE,19.130083,1224.3567,724.9796,FL-XE,0.07251347378735915
FL,XE,19.132458,1224.2217,724.8708,FL-XE,0.07251347378735915
FL,XE,19.160383,1223.6594,721.1589,FL-XE,0.07251347378735915
FL,XE,18.9573,1224.2363,725.35175,FL-XE,0.07251347378735915
FL,XE,19.056482,1223.6111,720.52106,FL-XE,0.07251347378735915
FL,XE,19.025696,1224.0105,720.2111,FL-XE,0.07251347378735915
FL,XE,19.288534,1224.5232,728.3687,FL-XE,0.07251347378735915
FL,XE,19.147865,1223.6884,719.6108,FL-XE,0.07251347378735915
FL,XE,19.013094,1224.2314,722.432,FL-XE,0.07251347378735915
FL,XE,19.187172,1223.5514,721.699,FL-XE,0.07251347378735915
FL,XE,19.11877,1224.4106,725.03906,FL-XE,0.07251347378735915
FL,XE,19.156515,1223.9225,724.45294,FL-XE,0.07251347378735915
FL,XE,19.119404,1223.9116,723.4488,FL-XE,0.07251347378735915
FL,XE,19.037886,1224.4613,727.0413,FL-XE,0.07251347378735915
FL,XE,19.135992,1224.07,724.1943,FL-XE,0.07251347378735915
FL,XE,19.274702,1223.5941,721.59033,FL-XE,0.07251347378735915
FL,XE,19.085594,1224.4175,724.7125,FL-XE,0.07251347378735915
FL,YV,18.136108,1226.3849,743.3596,FL-YV,0.1524725274725275
FL,YV,17.911308,1226.412,746.5609,FL-YV,0.1524725274725275
FL,YV,18.03325,1226.6829,747.9555,FL-YV,0.1524725274725275
FL,YV,17.983755,1226.7058,744.8847,FL-YV,0.1524725274725275
FL,YV,17.931828,1226.466,744.72626,FL-YV,0.1524725274725275
FL,YV,18.054495,1226.5288,743.5685,FL-YV,0.1524725274725275
FL,YV,17.967682,1227.2865,749.2722,FL-YV,0.1524725274725275
FL,YV,18.047916,1226.1566,744.55743,FL-YV,0.1524725274725275
FL,YV,17.878418,1226.6273,746.25543,FL-YV,0.1524725274725275
FL,YV,17.981062,1226.6202,747.1468,FL-YV,0.1524725274725275
FL,YV,18.112198,1226.9894,747.80286,FL-YV,0.1524725274725275
FL,YV,18.066818,1226.7776,750.51196,FL-YV,0.1524725274725275
FL,YV,18.075592,1227.0555,747.92456,FL-YV,0.1524725274725275
FL,YV,18.103895,1227.4948,752.9586,FL-YV,0.1524725274725275
FL,YV,18.082,1226.5975,745.1588,FL-YV,0.1524725274725275
FL,YV,18.094748,1226.5929,746.8824,FL-YV,0.1524725274725275
FL,YV,18.038542,1226.4918,743.7606,FL-YV,0.1524725274725275
FL,YV,18.051723,1226.7595,744.9156,FL-YV,0.1524725274725275
FL,YV,17.91629,1226.0638,741.0582,FL-YV,0.1524725274725275
FL,YV,17.926594,1226.4967,744.6585,FL-YV,0.1524725274725275
FL,YV,18.025238,1226.7571,745.90936,FL-YV,0.1524725274725275
FL,YV,18.084555,1226.2703,741.5866,FL-YV,0.1524725274725275
FL,YV,18.019566,1226.0356,742.8139,FL-YV,0.1524725274725275
FL,YV,17.978527,1227.0812,746.9823,FL-YV,0.1524725274725275
FL,YV,17.94158,1226.6145,745.1428,FL-YV,0.1524725274725275
FL,YV,18.002789,1226.7145,747.4773,FL-YV,0.1524725274725275
FL,YV,18.026613,1226.5547,745.7737,FL-YV,0.1524725274725275
FL,YV,17.907194,1227.2452,749.9709,FL-YV,0.1524725274725275
FL,YV,18.08595,1226.8312,748.1869,FL-YV,0.1524725274725275
FL,YV,18.04517,1227.162,749.0162,FL-YV,0.1524725274725275
FL,YV,18.074411,1226.8489,747.1113,FL-YV,0.1524725274725275
FL,YV,17.945047,1227.0714,748.0416,FL-YV,0.1524725274725275
FL,YV,18.055225,1226.3738,743.32153,FL-YV,0.1524725274725275
FL,YV,18.027079,1226.5671,747.6222,FL-YV,0.1524725274725275
GA,9E,19.785355,1214.6244,654.6353,GA-9E,0.19502262443438917
GA,9E,19.858574,1214.8206,655.34894,GA-9E,0.19502262443438917
GA,9E,19.921482,1214.099,653.03613,GA-9E,0.19502262443438917
GA,9E,19.799929,1213.4207,647.96655,GA-9E,0.19502262443438917
GA,9E,19.909643,1214.7562,654.9165,GA-9E,0.19502262443438917
GA,9E,19.80577,1213.7942,649.69,GA-9E,0.19502262443438917
GA,9E,19.700247,1214.623,654.6056,GA-9E,0.19502262443438917
GA,9E,19.73864,1215.277,657.9458,GA-9E,0.19502262443438917
GA,9E,19.836195,1214.1147,651.5637,GA-9E,0.19502262443438917
GA,9E,19.786942,1213.9258,651.8021,GA-9E,0.19502262443438917
GA,9E,19.852356,1213.5658,650.2464,GA-9E,0.19502262443438917
GA,9E,19.941338,1215.1748,657.6866,GA-9E,0.19502262443438917
GA,9E,19.988811,1214.9451,656.1125,GA-9E,0.19502262443438917
GA,9E,19.766468,1214.6146,655.308,GA-9E,0.19502262443438917
GA,9E,19.603395,1214.5328,654.1655,GA-9E,0.19502262443438917
GA,9E,19.831951,1214.6171,653.8528,GA-9E,0.19502262443438917
GA,9E,19.920532,1215.0815,658.0422,GA-9E,0.19502262443438917
GA,9E,19.917967,1214.4423,653.7811,GA-9E,0.19502262443438917
GA,9E,19.891823,1214.337,651.942,GA-9E,0.19502262443438917
GA,9E,20.00014,1214.414,650.24475,GA-9E,0.19502262443438917
GA,9E,19.862345,1214.4977,652.4045,GA-9E,0.19502262443438917
GA,9E,19.69351,1213.7179,648.3546,GA-9E,0.19502262443438917
GA,9E,19.8512,1214.333,653.1343,GA-9E,0.19502262443438917
GA,9E,19.976196,1214.1588,652.9526,GA-9E,0.19502262443438917
GA,9E,19.87386,1214.8558,656.99774,GA-9E,0.19502262443438917
GA,9E,19.862444,1215.0131,653.96014,GA-9E,0.19502262443438917
GA,9E,19.728485,1215.2855,657.3165,GA-9E,0.19502262443438917
GA,9E,19.802917,1213.8933,649.906,GA-9E,0.19502262443438917
GA,9E,19.781656,1214.7562,653.9335,GA-9E,0.19502262443438917
GA,9E,19.84804,1215.279,658.58014,GA-9E,0.19502262443438917
GA,9E,20.126753,1214.3756,652.4551,GA-9E,0.19502262443438917
GA,9E,19.81011,1215.0919,658.41504,GA-9E,0.19502262443438917
GA,9E,19.796148,1213.8518,652.6432,GA-9E,0.19502262443438917
GA,AA,18.966482,1220.2548,707.39264,GA-AA,0.017797731190123064
GA,AA,18.941895,1219.779,702.54584,GA-AA,0.017797731190123064
GA,AA,18.989874,1219.524,701.62476,GA-AA,0.017797731190123064
GA,AA,18.82214,1219.9396,703.5985,GA-AA,0.017797731190123064
GA,AA,18.963247,1219.4738,699.597,GA-AA,0.017797731190123064
GA,AA,18.814987,1219.7571,701.2773,GA-AA,0.017797731190123064
GA,AA,18.858007,1220.2515,708.24774,GA-AA,0.017797731190123064
GA,AA,18.96229,1220.1506,702.6813,GA-AA,0.017797731190123064
GA,AA,18.891314,1220.3152,708.0576,GA-AA,0.017797731190123064
GA,AA,18.83335,1219.3635,702.40247,GA-AA,0.017797731190123064
GA,AA,19.015154,1219.9336,705.00055,GA-AA,0.017797731190123064
GA,AA,19.092907,1220.167,704.6074,GA-AA,0.017797731190123064
GA,AA,18.890036,1219.5525,700.96265,GA-AA,0.017797731190123064
GA,AA,18.769712,1219.9517,701.15173,GA-AA,0.017797731190123064
GA,AA,18.86119,1219.9254,704.591,GA-AA,0.017797731190123064
GA,AA,18.926369,1219.7847,703.44543,GA-AA,0.017797731190123064
GA,AA,18.94915,1219.3246,698.63434,GA-AA,0.017797731190123064
GA,AA,18.747,1219.7944,702.9511,GA-AA,0.017797731190123064
GA,AA,19.220297,1219.7645,705.07684,GA-AA,0.017797731190123064
GA,AA,19.204672,1219.8567,705.8072,GA-AA,0.017797731190123064
GA,AA,19.008457,1219.6625,702.05804,GA-AA,0.017797731190123064
GA,AA,18.99412,1219.3978,702.58405,GA-AA,0.017797731190123064
GA,AA,18.777903,1219.8469,702.32025,GA-AA,0.017797731190123064
GA,AA,18.91618,1219.1514,699.3326,GA-AA,0.017797731190123064
GA,AA,18.83209,1220.2461,703.0932,GA-AA,0.017797731190123064
GA,AA,19.026897,1219.7489,707.1899,GA-AA,0.017797731190123064
GA,AA,18.820173,1220.4457,709.1099,GA-AA,0.017797731190123064
GA,AA,18.88826,1219.8552,704.52124,GA-AA,0.017797731190123064
GA,AA,18.940733,1220.2014,707.5353,GA-AA,0.017797731190123064
GA,AA,18.851538,1219.6251,701.1415,GA-AA,0.017797731190123064
GA,AA,19.018597,1219.0562,698.33374,GA-AA,0.017797731190123064
GA,AA,18.769001,1219.2323,699.74695,GA-AA,0.017797731190123064
GA,AA,19.09268,1219.5941,702.7753,GA-AA,0.017797731190123064
GA,AA,18.957088,1219.8123,704.6242,GA-AA,0.017797731190123064
GA,AQ,20.64872,1219.7083,728.3258,GA-AQ,1.0
GA,AQ,20.80201,1219.8887,730.97723,GA-AQ,1.0
GA,AQ,20.727743,1219.633,728.30286,GA-AQ,1.0
GA,AQ,20.635653,1219.8849,727.3825,GA-AQ,1.0
GA,AQ,20.688608,1219.245,724.1968,GA-AQ,1.0
GA,AQ,20.84151,1220.2344,734.8532,GA-AQ,1.0
GA,AQ,20.697052,1219.3977,726.82,GA-AQ,1.0
GA,AQ,20.660036,1219.669,725.77277,GA-AQ,1.0
GA,AQ,20.558887,1219.8129,726.04694,GA-AQ,1.0
GA,AQ,20.62312,1219.8723,727.94763,GA-AQ,1.0
GA,AQ,20.650208,1220.3398,733.1374,GA-AQ,1.0
GA,AQ,20.723993,1219.7856,729.3941,GA-AQ,1.0
GA,AQ,20.56857,1219.9691,729.6726,GA-AQ,1.0
GA,AQ,20.57913,1220.8806,735.7594,GA-AQ,1.0
GA,AQ,20.72183,1219.562,726.6744,GA-AQ,1.0
GA,AS,19.561913,1219.9553,747.76776,GA-AS,0.07905982905982907
GA,AS,19.620989,1220.3284,751.70685,GA-AS,0.07905982905982907
GA,AS,19.59707,1219.4974,746.4435,GA-AS,0.07905982905982907
GA,AS,19.58186,1219.4996,747.5172,GA-AS,0.07905982905982907
GA,AS,19.543747,1219.3425,744.80035,GA-AS,0.07905982905982907
GA,AS,19.615837,1219.3132,746.6759,GA-AS,0.07905982905982907
GA,AS,19.530382,1220.0569,749.15094,GA-AS,0.07905982905982907
GA,AS,19.66184,1219.7793,748.1055,GA-AS,0.07905982905982907
GA,AS,19.577963,1220.5634,750.88043,GA-AS,0.07905982905982907
GA,AS,19.627785,1219.6743,745.83777,GA-AS,0.07905982905982907
GA,AS,19.68845,1219.8384,749.53986,GA-AS,0.07905982905982907
GA,AS,19.535982,1220.5206,751.03656,GA-AS,0.07905982905982907
GA,AS,19.690308,1220.0634,747.31866,GA-AS,0.07905982905982907
GA,AS,19.592499,1219.7795,747.8329,GA-AS,0.07905982905982907
GA,AS,19.614672,1219.5623,747.92004,GA-AS,0.07905982905982907
GA,AS,19.76218,1219.7925,747.47766,GA-AS,0.07905982905982907
GA,AS,19.581532,1219.2288,743.5836,GA-AS,0.07905982905982907
GA,AS,19.499407,1219.6768,746.01874,GA-AS,0.07905982905982907
GA,AS,19.602068,1220.5402,752.32574,GA-AS,0.07905982905982907
GA,AS,19.691517,1219.8129,749.2771,GA-AS,0.07905982905982907
GA,AS,19.54373,1220.0143,748.7697,GA-AS,0.07905982905982907
GA,AS,19.606894,1220.2053,749.2098,GA-AS,0.07905982905982907
GA,AS,19.622396,1219.79,749.0053,GA-AS,0.07905982905982907
GA,AS,19.50688,1219.5825,744.9393,GA-AS,0.07905982905982907
GA,AS,19.590414,1219.5532,745.7846,GA-AS,0.07905982905982907
GA,AS,19.533783,1219.1199,744.0472,GA-AS,0.07905982905982907
GA,AS,19.569685,1219.4517,746.2861,GA-AS,0.07905982905982907
GA,AS,19.48512,1220.1492,749.5301,GA-AS,0.07905982905982907
GA,AS,19.68175,1219.942,749.94354,GA-AS,0.07905982905982907
GA,AS,19.63169,1219.7618,747.55176,GA-AS,0.07905982905982907
GA,AS,19.473253,1219.2045,746.6241,GA-AS,0.07905982905982907
GA,AS,19.567413,1219.4456,746.5306,GA-AS,0.07905982905982907
GA,AS,19.68802,1219.793,748.6979,GA-AS,0.07905982905982907
GA,AS,19.592913,1219.3463,744.8845,GA-AS,0.07905982905982907
GA,B6,18.130575,1208.3936,615.454,GA-B6,0.09582036460649179
GA,B6,18.157038,1208.456,615.2294,GA-B6,0.09582036460649179
GA,B6,18.092531,1208.0996,612.4515,GA-B6,0.09582036460649179
GA,B6,18.204252,1208.104,613.2943,GA-B6,0.09582036460649179
GA,B6,18.25252,1208.1549,612.10266,GA-B6,0.09582036460649179
GA,B6,18.176464,1207.717,608.5201,GA-B6,0.09582036460649179
GA,B6,18.198471,1208.0897,611.3314,GA-B6,0.09582036460649179
GA,B6,18.122541,1208.4385,614.7338,GA-B6,0.09582036460649179
GA,B6,18.127228,1207.685,611.8241,GA-B6,0.09582036460649179
GA,B6,18.123306,1208.6534,617.2076,GA-B6,0.09582036460649179
GA,B6,18.175371,1208.0344,611.938,GA-B6,0.09582036460649179
GA,B6,18.147694,1208.2953,614.5548,GA-B6,0.09582036460649179
GA,B6,18.204018,1208.579,615.4064,GA-B6,0.09582036460649179
GA,B6,18.154102,1208.547,614.5778,GA-B6,0.09582036460649179
GA,B6,18.176418,1206.9797,606.30396,GA-B6,0.09582036460649179
GA,B6,18.074276,1208.2957,613.5456,GA-B6,0.09582036460649179
